medicion,tiempo,lambda,reflectancia
700,78.8333221999992,553.2818444427428,0.10589707777897228
700,78.8333221999992,554.4197388357582,0.10728564388889629
700,78.8333221999992,555.5579528788068,0.10864510278758253
700,78.8333221999992,556.6964860616439,0.109776268605884
700,78.8333221999992,557.8353378740248,0.11072551049757574
700,78.8333221999992,558.9745078057049,0.11133631468509801
700,78.8333221999992,560.1139953464394,0.11130778858447174
700,78.8333221999992,561.2537999859837,0.11071580291022785
700,78.8333221999992,562.3939212140929,0.11015234481382274
700,78.8333221999992,563.5343585205226,0.10983851856066922
700,78.8333221999992,564.6751113950278,0.10924904003301054
700,78.8333221999992,565.8161793273639,0.10813843960567382
700,78.8333221999992,566.9575618072863,0.10707207143896566
700,78.8333221999992,568.0992583245502,0.10635607742219455
700,78.8333221999992,569.2412683689108,0.10521675687638807
700,78.8333221999992,570.3835914301237,0.1030124676023899
700,78.8333221999992,571.5262269979439,0.10088799450489357
700,78.8333221999992,572.6691745621268,0.10040679416125076
700,78.8333221999992,573.8124336124279,0.10071617617932672
700,78.8333221999992,574.9560036386022,0.1000043597685955
700,78.8333221999992,576.0998841304049,0.09877226251176506
700,78.8333221999992,577.2440745775917,0.09863585099095412
700,78.8333221999992,578.3885744699177,0.09984066290094168
700,78.8333221999992,579.5333832971381,0.10181250109000868
700,78.8333221999992,580.6785005490084,0.10397494981906355
700,78.8333221999992,581.8239257152837,0.10567568378871747
700,78.8333221999992,582.9696582857196,0.10718097691896634
700,78.8333221999992,584.1156977500709,0.11002747446667194
700,78.8333221999992,585.2620435980934,0.11485051523090893
700,78.8333221999992,586.4086953195422,0.1204395540811193
700,78.8333221999992,587.5556524041724,0.12607381183818497
700,78.8333221999992,588.7029143417396,0.13253806913711993
700,78.8333221999992,589.850480621999,0.13992792834999457
700,78.8333221999992,590.9983507347058,0.14674370648459464
700,78.8333221999992,592.1465241696155,0.1524549762718412
700,78.8333221999992,593.2950004164833,0.158858654792044
700,78.8333221999992,594.4437789650644,0.167024567288357
700,78.8333221999992,595.5928593051142,0.17529290504759606
700,78.8333221999992,596.7422409263879,0.1818428871705037
700,78.8333221999992,597.8919233186409,0.18752183668953382
700,78.8333221999992,599.0419059716285,0.19495554235709775
701,78.94558599999982,500.1707739569035,0.1312644788266545
701,78.94558599999982,501.2930692423329,0.12408906030913827
701,78.94558599999982,502.41570815929646,0.12398972499280213
701,78.94558599999982,503.53869019754956,0.12679463729342624
701,78.94558599999982,504.6620148468475,0.12693909721485386
701,78.94558599999982,505.7856815969456,0.12495243288558162
701,78.94558599999982,506.90968993759907,0.12372716803184258
701,78.94558599999982,508.03403935856323,0.12435177026609709
701,78.94558599999982,509.1587293495935,0.12614752321029366
701,78.94558599999982,510.28375940044504,0.1274995340214584
701,78.94558599999982,511.4091290008732,0.12737378773214567
701,78.94558599999982,512.5348376406332,0.12655060352669129
701,78.94558599999982,513.6608848094804,0.12591147311795722
701,78.94558599999982,514.7872699971703,0.12518668516462927
701,78.94558599999982,515.9139926934579,0.12419162685811033
701,78.94558599999982,517.0410523880985,0.12327727952644388
701,78.94558599999982,518.1684485708477,0.1229858562101555
701,78.94558599999982,519.2961807314604,0.12361156920631933
701,78.94558599999982,520.4242483596922,0.12411218378535542
701,78.94558599999982,521.5526509452982,0.12278228072435655
701,78.94558599999982,522.6813879780339,0.11976415007197257
701,78.94558599999982,523.8104589476545,0.11710576416593403
701,78.94558599999982,524.9398633439152,0.11613545839938653
701,78.94558599999982,526.0696006565715,0.11598836351622312
701,78.94558599999982,527.1996703753784,0.11505901212757422
701,78.94558599999982,528.3300719900917,0.11302017432802677
701,78.94558599999982,529.4608049904662,0.11036327572688892
701,78.94558599999982,530.5918688662573,0.10766533602642166
701,78.94558599999982,531.7232631072204,0.10605944038730131
701,78.94558599999982,532.8549872031108,0.10607336262889569
701,78.94558599999982,533.9870406436839,0.10627813312559568
701,78.94558599999982,535.1194229186948,0.105311329507291
701,78.94558599999982,536.2521335178988,0.10406542233282176
701,78.94558599999982,537.3851719310513,0.10372948901001336
701,78.94558599999982,538.5185376479076,0.10327067664209141
701,78.94558599999982,539.6522301582229,0.10135822381932273
701,78.94558599999982,540.7862489517527,0.09956530863367415
701,78.94558599999982,541.9205935182521,0.10038806575538378
701,78.94558599999982,543.0552633474764,0.10274078568836378
701,78.94558599999982,544.190257929181,0.10337447322410817
701,78.94558599999982,545.3255767531211,0.1021326031444551
701,78.94558599999982,546.4612193090522,0.10154164378013787
701,78.94558599999982,547.5971850867293,0.10225673790898049
701,78.94558599999982,548.733473575908,0.10295925747996343
701,78.94558599999982,549.8700842663433,0.10335343202067995
701,78.94558599999982,551.0070166477908,0.10419268702854573
701,78.94558599999982,552.1442702100055,0.10571237779046835
701,78.94558599999982,553.2818444427428,0.10755311450173129
701,78.94558599999982,554.4197388357582,0.10906230165920776
701,78.94558599999982,555.5579528788068,0.10959354013186468
701,78.94558599999982,556.6964860616439,0.10931574970921819
701,78.94558599999982,557.8353378740248,0.10928937814588811
701,78.94558599999982,558.9745078057049,0.11004670304275276
701,78.94558599999982,560.1139953464394,0.11070528327210452
701,78.94558599999982,561.2537999859837,0.11026383565556988
701,78.94558599999982,562.3939212140929,0.10898468058477861
701,78.94558599999982,563.5343585205226,0.10784876362066788
701,78.94558599999982,564.6751113950278,0.10739093632534581
701,78.94558599999982,565.8161793273639,0.10738842901981441
701,78.94558599999982,566.9575618072863,0.10745151344346639
701,78.94558599999982,568.0992583245502,0.10723853872937157
701,78.94558599999982,569.2412683689108,0.10641499109845917
701,78.94558599999982,570.3835914301237,0.10491907657537393
701,78.94558599999982,571.5262269979439,0.10292051844374478
701,78.94558599999982,572.6691745621268,0.10076933228288419
701,78.94558599999982,573.8124336124279,0.09930419199812691
701,78.94558599999982,574.9560036386022,0.09924413650247123
701,78.94558599999982,576.0998841304049,0.09985570377066506
701,78.94558599999982,577.2440745775917,0.0995945354145644
701,78.94558599999982,578.3885744699177,0.09856307266912388
701,78.94558599999982,579.5333832971381,0.09882205546012476
701,78.94558599999982,580.6785005490084,0.10141348774569527
701,78.94558599999982,581.8239257152837,0.1047327234857784
701,78.94558599999982,582.9696582857196,0.10714988823286176
701,78.94558599999982,584.1156977500709,0.10956570667312386
701,78.94558599999982,585.2620435980934,0.11364791106428078
701,78.94558599999982,586.4086953195422,0.11901607298289614
701,78.94558599999982,587.5556524041724,0.1243042832290249
701,78.94558599999982,588.7029143417396,0.12980457636112852
701,78.94558599999982,589.850480621999,0.13678554128382728
701,78.94558599999982,590.9983507347058,0.1449841751853642
701,78.94558599999982,592.1465241696155,0.15270211644508455
701,78.94558599999982,593.2950004164833,0.15923285830504408
701,78.94558599999982,594.4437789650644,0.16569522134338252
701,78.94558599999982,595.5928593051142,0.17296442038158147
701,78.94558599999982,596.7422409263879,0.18023170317932175
701,78.94558599999982,597.8919233186409,0.18640506568842163
701,78.94558599999982,599.0419059716285,0.19171360040743035
702,79.05824609999945,500.1707739569035,0.1291161355682147
702,79.05824609999945,501.2930692423329,0.12353274390886967
702,79.05824609999945,502.41570815929646,0.12314563068691944
702,79.05824609999945,503.53869019754956,0.12549755883782512
702,79.05824609999945,504.6620148468475,0.12673118645480952
702,79.05824609999945,505.7856815969456,0.1264731119210007
702,79.05824609999945,506.90968993759907,0.12624054392579825
702,79.05824609999945,508.03403935856323,0.12650979411817717
702,79.05824609999945,509.1587293495935,0.1264526063070229
702,79.05824609999945,510.28375940044504,0.1258644825473687
702,79.05824609999945,511.4091290008732,0.12592240379464756
702,79.05824609999945,512.5348376406332,0.12715982820256047
702,79.05824609999945,513.6608848094804,0.1282063853674368
702,79.05824609999945,514.7872699971703,0.12747204935124995
702,79.05824609999945,515.9139926934579,0.12535001735369847
702,79.05824609999945,517.0410523880985,0.12394902136681972
702,79.05824609999945,518.1684485708477,0.12409273840589516
702,79.05824609999945,519.2961807314604,0.12426728767849111
702,79.05824609999945,520.4242483596922,0.12324568123417477
702,79.05824609999945,521.5526509452982,0.12162924908234704
702,79.05824609999945,522.6813879780339,0.12031089927930227
702,79.05824609999945,523.8104589476545,0.11901906242346105
702,79.05824609999945,524.9398633439152,0.11701135026247361
702,79.05824609999945,526.0696006565715,0.11458154502267666
702,79.05824609999945,527.1996703753784,0.11291163065100907
702,79.05824609999945,528.3300719900917,0.11228625779935934
702,79.05824609999945,529.4608049904662,0.11159177503979195
702,79.05824609999945,530.5918688662573,0.10983026711988852
702,79.05824609999945,531.7232631072204,0.10751487688087041
702,79.05824609999945,532.8549872031108,0.10613519016245716
702,79.05824609999945,533.9870406436839,0.10595616923110554
