wavelength_nm,reflectance,reflectance_std
544.190257929181,0.07386897595604243,0.0006010029076834982
544.6443465782625,0.07400047066300525,0.0005397563414565854
545.098487073446,0.07416094463578173,0.0005070556503199727
545.5526793820759,0.07434149989074365,0.0004878387339136573
546.0069234714965,0.07453078675785973,0.00046549413685877485
546.4612193090522,0.07471702337042734,0.0004386176367741312
546.9155668620872,0.07488937534062018,0.0004271668104603354
547.369966097946,0.07503918282055957,0.0004541835758546702
547.8244169839727,0.07516157606796198,0.000512329061698558
548.278919487512,0.07525738621303761,0.000570724902441044
548.733473575908,0.07533448644703492,0.0006086753553039691
549.188079216505,0.07540743270106265,0.0006291112416124848
549.6427363766475,0.07549479110056063,0.0006488710736749525
550.0974450236797,0.07561462117466979,0.0006771990139117768
550.5522051249459,0.07577962922797071,0.0007051173899845876
